review,sentiment
大人は満足でした。,positive
価格がリーズナブル。,positive
部屋もおしゃれでした。,positive
大浴場があってよかった。,positive
まさに駅前。,positive
とにかく寒い!,negative
清潔感があり綺麗な部屋でした。,positive
部屋が大きい。,positive
男性には物足りないかも。,negative
カーペットの汚れが気になりました。,negative
さすが源泉かけ流し。,positive
出張での利用しました。,neutral
料理長さんごめんなさい。,negative
中洲のど真ん中。,neutral
温泉もお肌ツルツル。,positive
夕食は食べきれないほどの量。,positive
苦手な方はご注意を。,negative
部屋に温泉。,positive
朝食のバイキングは種類が少なかった。,negative
土地柄でしょうか?,neutral
こちらは満足です。,positive
加湿器かな?,neutral
ちょっと辛かったです。,negative
小旅行で利用しました。,neutral
部屋も綺麗でフロントの方の対応も良かったです。,positive
お風呂が広くてよかった。,positive
朝食も満足いたしました。,positive
料金が安いのが魅力です。,positive
部屋の露天風呂最高でした。,positive
あまりにも酷かった。,negative
全体的には普通だと思います。,neutral
温泉は良かったのですが...,neutral
また利用したいと思える素敵なホテルでした。,positive
シルバーウィークで利用させていただきました。,positive
温泉行きたい!,positive
またぜひ行きたい。,positive
機会があったらまた利用したい宿です。,positive
大浴場はイマイチ。,negative
女将さんも親切でした。,positive
迷うことなく到着。,neutral
冬だから?,neutral
すき焼きも美味しかったです。,positive
お味噌汁もおいしかったです。,positive
部屋は最高。,positive
接客も非常によかったです。,positive
安くて快適に過ごせました。,positive
フロントの方の対応に感謝します。,positive
駅にも近く便利な場所でした。,positive
露天風呂も広くて良かったです。,positive
娘と二人で伺いました。,neutral
送迎も大変助かりました。,positive
お部屋はオーシャンビュー!,positive
貸切風呂も広くてよかったです。,positive
広く快適。,positive
あれはいい!,positive
全く美味しくない。,negative
清潔感のあるいいホテルでした。,positive
フロントも感じ良かったです。,positive
朝食がいまいち。,negative
また行ってみたい温泉です。,positive
お風呂も広く清潔感がありました。,positive
部屋も綺麗でオススメです。,positive
綺麗で広いです。,positive
チェックインですか?,neutral
シンプルで清潔感のあるお部屋でした。,positive
とても静かな場所です。,positive
とても贅沢な気分を味わえました。,positive
我が家のお気に入りの宿です。,positive
夕食は期待通り。,positive
窓からの眺めは良かったです。,positive
とにかく景色が最高でした。,positive
気分良かったです。,positive
コンセントが少ないです。,negative
とってものんびりできました。,positive
部屋も汚い。,negative
